NACA 0216
1.000000  0.001670
0.999615  0.001742
0.998459  0.001957
0.996534  0.002314
0.993844  0.002811
0.990393  0.003447
0.986185  0.004219
0.981228  0.005122
0.975528  0.006155
0.969096  0.007312
0.961940  0.008588
0.954072  0.009978
0.945503  0.011478
0.936248  0.013081
0.926320  0.014781
0.915735  0.016572
0.904508  0.018447
0.892658  0.020400
0.880203  0.022424
0.867161  0.024512
0.853553  0.026657
0.839400  0.028853
0.824724  0.031092
0.809547  0.033366
0.793893  0.035670
0.777785  0.037995
0.761249  0.040334
0.744311  0.042680
0.726995  0.045026
0.709330  0.047363
0.691342  0.049684
0.673059  0.051981
0.654508  0.054247
0.635720  0.056471
0.616723  0.058647
0.597545  0.060766
0.578217  0.062818
0.558769  0.064796
0.539230  0.066689
0.519630  0.068489
0.500000  0.070186
0.480370  0.071771
0.460770  0.073236
0.441231  0.074570
0.421783  0.075765
0.402455  0.076811
0.383277  0.077702
0.364280  0.078428
0.345492  0.078982
0.326941  0.079356
0.308658  0.079545
0.290670  0.079543
0.273005  0.079344
0.255689  0.078945
0.238751  0.078342
0.222215  0.077532
0.206107  0.076515
0.190453  0.075290
0.175276  0.073857
0.160600  0.072218
0.146447  0.070375
0.132839  0.068333
0.119797  0.066094
0.107342  0.063664
0.095492  0.061050
0.084265  0.058256
0.073680  0.055291
0.063752  0.052162
0.054497  0.048876
0.045928  0.045442
0.038060  0.041867
0.030904  0.038160
0.024472  0.034328
0.018772  0.030380
0.013815  0.026321
0.009607  0.022160
0.006156  0.017902
0.003466  0.013553
0.001541  0.009117
0.000385  0.004598
0.000000  0.000000
0.000385  -0.004598
0.001541  -0.009117
0.003466  -0.013553
0.006156  -0.017902
0.009607  -0.022160
0.013815  -0.026321
0.018772  -0.030380
0.024472  -0.034328
0.030904  -0.038160
0.038060  -0.041867
0.045928  -0.045442
0.054497  -0.048876
0.063752  -0.052162
0.073680  -0.055291
0.084265  -0.058256
0.095492  -0.061050
0.107342  -0.063664
0.119797  -0.066094
0.132839  -0.068333
0.146447  -0.070375
0.160600  -0.072218
0.175276  -0.073857
0.190453  -0.075290
0.206107  -0.076515
0.222215  -0.077532
0.238751  -0.078342
0.255689  -0.078945
0.273005  -0.079344
0.290670  -0.079543
0.308658  -0.079545
0.326941  -0.079356
0.345492  -0.078982
0.364280  -0.078428
0.383277  -0.077702
0.402455  -0.076811
0.421783  -0.075765
0.441231  -0.074570
0.460770  -0.073236
0.480370  -0.071771
0.500000  -0.070186
0.519630  -0.068489
0.539230  -0.066689
0.558769  -0.064796
0.578217  -0.062818
0.597545  -0.060766
0.616723  -0.058647
0.635720  -0.056471
0.654508  -0.054247
0.673059  -0.051981
0.691342  -0.049684
0.709330  -0.047363
0.726995  -0.045026
0.744311  -0.042680
0.761249  -0.040334
0.777785  -0.037995
0.793893  -0.035670
0.809547  -0.033366
0.824724  -0.031092
0.839400  -0.028853
0.853553  -0.026657
0.867161  -0.024512
0.880203  -0.022424
0.892658  -0.020400
0.904508  -0.018447
0.915735  -0.016572
0.926320  -0.014781
0.936248  -0.013081
0.945503  -0.011478
0.954072  -0.009978
0.961940  -0.008588
0.969096  -0.007312
0.975528  -0.006155
0.981228  -0.005122
0.986185  -0.004219
0.990393  -0.003447
0.993844  -0.002811
0.996534  -0.002314
0.998459  -0.001957
0.999615  -0.001742
1.000000  -0.001670
