NACA 0530
1.000000  0.003150
0.999615  0.003285
0.998459  0.003690
0.996534  0.004363
0.993844  0.005301
0.990393  0.006500
0.986185  0.007955
0.981228  0.009659
0.975528  0.011606
0.969096  0.013787
0.961940  0.016194
0.954072  0.018817
0.945503  0.021645
0.936248  0.024667
0.926320  0.027873
0.915735  0.031250
0.904508  0.034786
0.892658  0.038469
0.880203  0.042285
0.867161  0.046223
0.853553  0.050268
0.839400  0.054408
0.824724  0.058630
0.809547  0.062919
0.793893  0.067263
0.777785  0.071647
0.761249  0.076059
0.744311  0.080483
0.726995  0.084906
0.709330  0.089313
0.691342  0.093690
0.673059  0.098022
0.654508  0.102294
0.635720  0.106489
0.616723  0.110592
0.597545  0.114587
0.578217  0.118457
0.558769  0.122186
0.539230  0.125756
0.519630  0.129150
0.500000  0.132351
0.480370  0.135340
0.460770  0.138101
0.441231  0.140617
0.421783  0.142870
0.402455  0.144844
0.383277  0.146524
0.364280  0.147892
0.345492  0.148937
0.326941  0.149643
0.308658  0.150000
0.290670  0.149995
0.273005  0.149620
0.255689  0.148867
0.238751  0.147730
0.222215  0.146203
0.206107  0.144285
0.190453  0.141975
0.175276  0.139273
0.160600  0.136183
0.146447  0.132708
0.132839  0.128856
0.119797  0.124635
0.107342  0.120053
0.095492  0.115122
0.084265  0.109855
0.073680  0.104263
0.063752  0.098362
0.054497  0.092166
0.045928  0.085690
0.038060  0.078949
0.030904  0.071959
0.024472  0.064733
0.018772  0.057287
0.013815  0.049635
0.009607  0.041788
0.006156  0.033758
0.003466  0.025557
0.001541  0.017192
0.000385  0.008671
0.000000  0.000000
0.000385  -0.008671
0.001541  -0.017192
0.003466  -0.025557
0.006156  -0.033758
0.009607  -0.041788
0.013815  -0.049635
0.018772  -0.057287
0.024472  -0.064733
0.030904  -0.071959
0.038060  -0.078949
0.045928  -0.085690
0.054497  -0.092166
0.063752  -0.098362
0.073680  -0.104263
0.084265  -0.109855
0.095492  -0.115122
0.107342  -0.120053
0.119797  -0.124635
0.132839  -0.128856
0.146447  -0.132708
0.160600  -0.136183
0.175276  -0.139273
0.190453  -0.141975
0.206107  -0.144285
0.222215  -0.146203
0.238751  -0.147730
0.255689  -0.148867
0.273005  -0.149620
0.290670  -0.149995
0.308658  -0.150000
0.326941  -0.149643
0.345492  -0.148937
0.364280  -0.147892
0.383277  -0.146524
0.402455  -0.144844
0.421783  -0.142870
0.441231  -0.140617
0.460770  -0.138101
0.480370  -0.135340
0.500000  -0.132351
0.519630  -0.129150
0.539230  -0.125756
0.558769  -0.122186
0.578217  -0.118457
0.597545  -0.114587
0.616723  -0.110592
0.635720  -0.106489
0.654508  -0.102294
0.673059  -0.098022
0.691342  -0.093690
0.709330  -0.089313
0.726995  -0.084906
0.744311  -0.080483
0.761249  -0.076059
0.777785  -0.071647
0.793893  -0.067263
0.809547  -0.062919
0.824724  -0.058630
0.839400  -0.054408
0.853553  -0.050268
0.867161  -0.046223
0.880203  -0.042285
0.892658  -0.038469
0.904508  -0.034786
0.915735  -0.031250
0.926320  -0.027873
0.936248  -0.024667
0.945503  -0.021645
0.954072  -0.018817
0.961940  -0.016194
0.969096  -0.013787
0.975528  -0.011606
0.981228  -0.009659
0.986185  -0.007955
0.990393  -0.006500
0.993844  -0.005301
0.996534  -0.004363
0.998459  -0.003690
0.999615  -0.003285
1.000000  -0.003150
