NACA 0213
1.000000  0.001384
0.999615  0.001443
0.998459  0.001621
0.996534  0.001917
0.993844  0.002329
0.990393  0.002856
0.986185  0.003495
0.981228  0.004244
0.975528  0.005100
0.969096  0.006058
0.961940  0.007116
0.954072  0.008268
0.945503  0.009510
0.936248  0.010839
0.926320  0.012247
0.915735  0.013731
0.904508  0.015285
0.892658  0.016903
0.880203  0.018580
0.867161  0.020310
0.853553  0.022088
0.839400  0.023907
0.824724  0.025762
0.809547  0.027646
0.793893  0.029555
0.777785  0.031481
0.761249  0.033420
0.744311  0.035364
0.726995  0.037307
0.709330  0.039244
0.691342  0.041167
0.673059  0.043070
0.654508  0.044947
0.635720  0.046791
0.616723  0.048593
0.597545  0.050349
0.578217  0.052049
0.558769  0.053688
0.539230  0.055256
0.519630  0.056748
0.500000  0.058154
0.480370  0.059468
0.460770  0.060681
0.441231  0.061786
0.421783  0.062776
0.402455  0.063644
0.383277  0.064382
0.364280  0.064983
0.345492  0.065442
0.326941  0.065752
0.308658  0.065909
0.290670  0.065907
0.273005  0.065742
0.255689  0.065411
0.238751  0.064912
0.222215  0.064241
0.206107  0.063398
0.190453  0.062383
0.175276  0.061196
0.160600  0.059838
0.146447  0.058311
0.132839  0.056619
0.119797  0.054764
0.107342  0.052751
0.095492  0.050584
0.084265  0.048270
0.073680  0.045813
0.063752  0.043220
0.054497  0.040497
0.045928  0.037652
0.038060  0.034690
0.030904  0.031618
0.024472  0.028443
0.018772  0.025172
0.013815  0.021809
0.009607  0.018361
0.006156  0.014833
0.003466  0.011229
0.001541  0.007554
0.000385  0.003810
0.000000  0.000000
0.000385  -0.003810
0.001541  -0.007554
0.003466  -0.011229
0.006156  -0.014833
0.009607  -0.018361
0.013815  -0.021809
0.018772  -0.025172
0.024472  -0.028443
0.030904  -0.031618
0.038060  -0.034690
0.045928  -0.037652
0.054497  -0.040497
0.063752  -0.043220
0.073680  -0.045813
0.084265  -0.048270
0.095492  -0.050584
0.107342  -0.052751
0.119797  -0.054764
0.132839  -0.056619
0.146447  -0.058311
0.160600  -0.059838
0.175276  -0.061196
0.190453  -0.062383
0.206107  -0.063398
0.222215  -0.064241
0.238751  -0.064912
0.255689  -0.065411
0.273005  -0.065742
0.290670  -0.065907
0.308658  -0.065909
0.326941  -0.065752
0.345492  -0.065442
0.364280  -0.064983
0.383277  -0.064382
0.402455  -0.063644
0.421783  -0.062776
0.441231  -0.061786
0.460770  -0.060681
0.480370  -0.059468
0.500000  -0.058154
0.519630  -0.056748
0.539230  -0.055256
0.558769  -0.053688
0.578217  -0.052049
0.597545  -0.050349
0.616723  -0.048593
0.635720  -0.046791
0.654508  -0.044947
0.673059  -0.043070
0.691342  -0.041167
0.709330  -0.039244
0.726995  -0.037307
0.744311  -0.035364
0.761249  -0.033420
0.777785  -0.031481
0.793893  -0.029555
0.809547  -0.027646
0.824724  -0.025762
0.839400  -0.023907
0.853553  -0.022088
0.867161  -0.020310
0.880203  -0.018580
0.892658  -0.016903
0.904508  -0.015285
0.915735  -0.013731
0.926320  -0.012247
0.936248  -0.010839
0.945503  -0.009510
0.954072  -0.008268
0.961940  -0.007116
0.969096  -0.006058
0.975528  -0.005100
0.981228  -0.004244
0.986185  -0.003495
0.990393  -0.002856
0.993844  -0.002329
0.996534  -0.001917
0.998459  -0.001621
0.999615  -0.001443
1.000000  -0.001384
