NACA 4-923-a0.6
1.000348  0.002390
0.999979  0.002548
0.998873  0.003025
0.997031  0.003821
0.994458  0.004938
0.991160  0.006377
0.987143  0.008139
0.982415  0.010223
0.976985  0.012627
0.970862  0.015350
0.964055  0.018387
0.956576  0.021735
0.948436  0.025385
0.939645  0.029332
0.930216  0.033567
0.920161  0.038078
0.909492  0.042855
0.898222  0.047884
0.886363  0.053151
0.873929  0.058640
0.860933  0.064332
0.847388  0.070210
0.833307  0.076251
0.818704  0.082434
0.803590  0.088734
0.787979  0.095125
0.771882  0.101579
0.755311  0.108066
0.738277  0.114554
0.720786  0.121008
0.702845  0.127389
0.684455  0.133656
0.665607  0.139762
0.646276  0.145653
0.626385  0.151266
0.605470  0.156519
0.584532  0.161160
0.563779  0.165298
0.543025  0.169000
0.522248  0.172286
0.501456  0.175163
0.480667  0.177634
0.459908  0.179695
0.439205  0.181344
0.418589  0.182578
0.398092  0.183390
0.377745  0.183777
0.357582  0.183734
0.337636  0.183259
0.317939  0.182348
0.298526  0.180999
0.279430  0.179214
0.260685  0.176993
0.242324  0.174338
0.224378  0.171254
0.206882  0.167747
0.189867  0.163824
0.173364  0.159496
0.157404  0.154775
0.142018  0.149673
0.127235  0.144206
0.113083  0.138391
0.099590  0.132249
0.086783  0.125798
0.074690  0.119064
0.063334  0.112069
0.052741  0.104841
0.042935  0.097406
0.033939  0.089795
0.025777  0.082039
0.018473  0.074169
0.012049  0.066222
0.006530  0.058234
0.001942  0.050246
-0.001685  0.042301
-0.004319  0.034451
-0.005918  0.026754
-0.006427  0.019286
-0.005763  0.012151
-0.003779  0.005530
0.000000  0.000000
0.004550  -0.004833
0.008845  -0.009792
0.013358  -0.014540
0.018230  -0.019031
0.023534  -0.023253
0.029315  -0.027205
0.035603  -0.030890
0.042414  -0.034310
0.049760  -0.037470
0.057648  -0.040372
0.066080  -0.043019
0.075054  -0.045413
0.084569  -0.047556
0.094619  -0.049447
0.105197  -0.051090
0.116293  -0.052484
0.127900  -0.053632
0.140004  -0.054536
0.152595  -0.055197
0.165659  -0.055619
0.179181  -0.055807
0.193147  -0.055765
0.207542  -0.055499
0.222348  -0.055016
0.237548  -0.054325
0.253123  -0.053434
0.269055  -0.052355
0.285324  -0.051098
0.301910  -0.049677
0.318790  -0.048106
0.335944  -0.046398
0.353347  -0.044570
0.370977  -0.042638
0.388809  -0.040620
0.406818  -0.038533
0.424976  -0.036397
0.443258  -0.034230
0.461633  -0.032053
0.480073  -0.029887
0.498544  -0.027753
0.517012  -0.025675
0.535434  -0.023676
0.553759  -0.021786
0.571903  -0.020035
0.589621  -0.018465
0.607060  -0.017203
0.625164  -0.016259
0.643410  -0.015510
0.661662  -0.014907
0.679838  -0.014416
0.697874  -0.014009
0.715714  -0.013665
0.733310  -0.013364
0.750617  -0.013089
0.767592  -0.012826
0.784195  -0.012563
0.800390  -0.012288
0.816141  -0.011994
0.831412  -0.011673
0.846173  -0.011319
0.860393  -0.010930
0.874043  -0.010505
0.887095  -0.010042
0.899525  -0.009544
0.911309  -0.009013
0.922424  -0.008455
0.932851  -0.007875
0.942571  -0.007281
0.951567  -0.006679
0.959824  -0.006080
0.967330  -0.005494
0.974072  -0.004929
0.980040  -0.004396
0.985227  -0.003907
0.989625  -0.003471
0.993230  -0.003097
0.996038  -0.002795
0.998045  -0.002572
0.999250  -0.002436
0.999652  -0.002390
